
> lifehub@0.1.0 dev
> next dev

▲ Next.js 16.1.6 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.101.48:3000
- Environments: .env.local

✓ Starting...
 GET /finanzas 200 in 475ms (compile: 5ms, proxy.ts: 228ms, render: 242ms)
 GET /dashboard 200 in 478ms (compile: 2ms, proxy.ts: 236ms, render: 240ms)
 GET /finanzas 200 in 523ms (compile: 2ms, proxy.ts: 218ms, render: 303ms)
 GET /dashboard 200 in 514ms (compile: 3ms, proxy.ts: 221ms, render: 290ms)
 GET /finanzas 200 in 484ms (compile: 5ms, proxy.ts: 241ms, render: 238ms)
 GET /dashboard 200 in 473ms (compile: 6ms, proxy.ts: 224ms, render: 242ms)
 GET /finanzas 200 in 525ms (compile: 3ms, proxy.ts: 215ms, render: 307ms)
 GET /dashboard 200 in 478ms (compile: 3ms, proxy.ts: 225ms, render: 250ms)
 GET /finanzas 200 in 482ms (compile: 4ms, proxy.ts: 244ms, render: 234ms)
 GET /dashboard 200 in 471ms (compile: 3ms, proxy.ts: 223ms, render: 245ms)
 GET /finanzas 200 in 549ms (compile: 3ms, proxy.ts: 221ms, render: 325ms)
 GET /dashboard 200 in 494ms (compile: 3ms, proxy.ts: 227ms, render: 265ms)
 GET /finanzas 200 in 480ms (compile: 5ms, proxy.ts: 235ms, render: 239ms)
 GET /dashboard 200 in 538ms (compile: 3ms, proxy.ts: 237ms, render: 298ms)
 GET /finanzas 200 in 472ms (compile: 3ms, proxy.ts: 226ms, render: 243ms)
 GET /finanzas 200 in 494ms (compile: 2ms, proxy.ts: 259ms, render: 233ms)
 GET /dashboard 200 in 497ms (compile: 6ms, proxy.ts: 239ms, render: 253ms)
 GET /dashboard 200 in 840ms (compile: 4ms, proxy.ts: 233ms, render: 604ms)
 GET /finanzas 200 in 503ms (compile: 3ms, proxy.ts: 219ms, render: 282ms)
 GET /dashboard 200 in 628ms (compile: 3ms, proxy.ts: 386ms, render: 240ms)
 GET /finanzas 200 in 524ms (compile: 5ms, proxy.ts: 219ms, render: 300ms)
 GET /dashboard 200 in 558ms (compile: 3ms, proxy.ts: 238ms, render: 317ms)
 GET /finanzas 200 in 546ms (compile: 6ms, proxy.ts: 237ms, render: 302ms)
 GET /dashboard 200 in 485ms (compile: 3ms, proxy.ts: 241ms, render: 241ms)
 GET /finanzas 200 in 538ms (compile: 6ms, proxy.ts: 240ms, render: 293ms)
 GET /dashboard 200 in 515ms (compile: 3ms, proxy.ts: 220ms, render: 291ms)
 GET /finanzas 200 in 535ms (compile: 5ms, proxy.ts: 232ms, render: 298ms)
 GET /dashboard 200 in 456ms (compile: 4ms, proxy.ts: 216ms, render: 236ms)
 GET /finanzas 200 in 488ms (compile: 3ms, proxy.ts: 227ms, render: 258ms)
 GET /dashboard 200 in 529ms (compile: 3ms, proxy.ts: 216ms, render: 310ms)
 GET /finanzas 200 in 485ms (compile: 5ms, proxy.ts: 243ms, render: 237ms)
 GET /dashboard 200 in 482ms (compile: 5ms, proxy.ts: 242ms, render: 235ms)
 GET /finanzas 200 in 464ms (compile: 3ms, proxy.ts: 219ms, render: 242ms)
 GET /dashboard 200 in 489ms (compile: 3ms, proxy.ts: 219ms, render: 268ms)
 GET /dashboard 200 in 469ms (compile: 6ms, proxy.ts: 224ms, render: 240ms)
 GET /dashboard 200 in 523ms (compile: 3ms, proxy.ts: 222ms, render: 299ms)
 GET /dashboard 200 in 535ms (compile: 7ms, proxy.ts: 231ms, render: 297ms)
 GET /dashboard 200 in 536ms (compile: 5ms, proxy.ts: 213ms, render: 318ms)
 GET /dashboard 200 in 478ms (compile: 6ms, proxy.ts: 224ms, render: 248ms)
 GET /dashboard 200 in 514ms (compile: 4ms, proxy.ts: 219ms, render: 291ms)
 GET /dashboard 200 in 476ms (compile: 7ms, proxy.ts: 219ms, render: 251ms)
 GET /dashboard 200 in 476ms (compile: 6ms, proxy.ts: 216ms, render: 255ms)
 GET /dashboard 200 in 472ms (compile: 4ms, proxy.ts: 220ms, render: 248ms)
 GET /dashboard 200 in 497ms (compile: 5ms, proxy.ts: 216ms, render: 276ms)
 GET /dashboard 200 in 480ms (compile: 5ms, proxy.ts: 238ms, render: 236ms)
 GET /dashboard 200 in 452ms (compile: 2ms, proxy.ts: 223ms, render: 227ms)
 GET /dashboard 200 in 464ms (compile: 2ms, proxy.ts: 215ms, render: 248ms)
✓ Compiled in 230ms
 GET /dashboard 200 in 524ms (compile: 77ms, proxy.ts: 213ms, render: 234ms)
 GET /dashboard 200 in 450ms (compile: 3ms, proxy.ts: 217ms, render: 230ms)
 GET /dashboard 200 in 449ms (compile: 3ms, proxy.ts: 217ms, render: 229ms)
 GET /dashboard 200 in 512ms (compile: 2ms, proxy.ts: 216ms, render: 294ms)
 GET /dashboard 200 in 480ms (compile: 6ms, proxy.ts: 226ms, render: 247ms)
 GET /dashboard 200 in 452ms (compile: 4ms, proxy.ts: 214ms, render: 235ms)
 GET /dashboard 200 in 451ms (compile: 3ms, proxy.ts: 217ms, render: 232ms)
 GET /dashboard 200 in 599ms (compile: 2ms, proxy.ts: 369ms, render: 227ms)
 GET /dashboard 200 in 539ms (compile: 4ms, proxy.ts: 301ms, render: 234ms)
 GET /dashboard 200 in 505ms (compile: 1803µs, proxy.ts: 212ms, render: 292ms)
 GET /dashboard 200 in 532ms (compile: 3ms, proxy.ts: 238ms, render: 292ms)
 GET /dashboard 200 in 544ms (compile: 6ms, proxy.ts: 220ms, render: 318ms)
 GET /dashboard 200 in 525ms (compile: 5ms, proxy.ts: 241ms, render: 279ms)
 GET /dashboard 200 in 529ms (compile: 5ms, proxy.ts: 213ms, render: 312ms)
 GET /dashboard 200 in 488ms (compile: 6ms, proxy.ts: 239ms, render: 244ms)
 GET /dashboard 200 in 493ms (compile: 4ms, proxy.ts: 217ms, render: 272ms)
 GET /dashboard 200 in 515ms (compile: 2ms, proxy.ts: 274ms, render: 239ms)
 GET /dashboard 200 in 450ms (compile: 3ms, proxy.ts: 211ms, render: 235ms)
 GET /dashboard 200 in 507ms (compile: 3ms, proxy.ts: 214ms, render: 290ms)
 GET /dashboard 200 in 511ms (compile: 9ms, proxy.ts: 220ms, render: 282ms)
 GET /dashboard 200 in 463ms (compile: 4ms, proxy.ts: 214ms, render: 244ms)
 GET /dashboard 200 in 523ms (compile: 7ms, proxy.ts: 211ms, render: 305ms)
 GET /dashboard 200 in 500ms (compile: 4ms, proxy.ts: 219ms, render: 278ms)
 GET /dashboard 200 in 522ms (compile: 5ms, proxy.ts: 216ms, render: 302ms)
 GET /dashboard 200 in 471ms (compile: 3ms, proxy.ts: 237ms, render: 231ms)
 GET /dashboard 200 in 543ms (compile: 6ms, proxy.ts: 231ms, render: 305ms)
 GET /dashboard 200 in 477ms (compile: 6ms, proxy.ts: 233ms, render: 239ms)
 GET /dashboard 200 in 520ms (compile: 3ms, proxy.ts: 214ms, render: 303ms)
 GET /dashboard 200 in 490ms (compile: 5ms, proxy.ts: 235ms, render: 250ms)
 GET /dashboard 200 in 515ms (compile: 6ms, proxy.ts: 216ms, render: 293ms)
 GET /dashboard 200 in 459ms (compile: 4ms, proxy.ts: 229ms, render: 226ms)
 GET /dashboard 200 in 496ms (compile: 4ms, proxy.ts: 218ms, render: 274ms)
✓ Compiled in 111ms
 GET /finanzas 200 in 859ms (compile: 116ms, proxy.ts: 424ms, render: 318ms)
 GET /dashboard 200 in 954ms (compile: 180ms, proxy.ts: 429ms, render: 346ms)
 GET /dashboard 200 in 593ms (compile: 4ms, proxy.ts: 344ms, render: 245ms)
 GET /finanzas 200 in 644ms (compile: 5ms, proxy.ts: 391ms, render: 248ms)
 GET /dashboard 200 in 455ms (compile: 3ms, proxy.ts: 211ms, render: 241ms)
 GET /finanzas 200 in 499ms (compile: 3ms, proxy.ts: 213ms, render: 283ms)
 GET /dashboard 200 in 510ms (compile: 2ms, proxy.ts: 215ms, render: 292ms)
 GET /finanzas 200 in 500ms (compile: 5ms, proxy.ts: 209ms, render: 286ms)
 GET /dashboard 200 in 452ms (compile: 5ms, proxy.ts: 206ms, render: 242ms)
 GET /finanzas 200 in 510ms (compile: 6ms, proxy.ts: 217ms, render: 287ms)
 GET /dashboard 200 in 466ms (compile: 4ms, proxy.ts: 224ms, render: 238ms)
 GET /finanzas 200 in 510ms (compile: 6ms, proxy.ts: 215ms, render: 289ms)
 GET /dashboard 200 in 458ms (compile: 3ms, proxy.ts: 217ms, render: 238ms)
 GET /finanzas 200 in 506ms (compile: 8ms, proxy.ts: 217ms, render: 281ms)
 GET /dashboard 200 in 457ms (compile: 3ms, proxy.ts: 210ms, render: 244ms)
 GET /finanzas 200 in 526ms (compile: 6ms, proxy.ts: 219ms, render: 300ms)
 GET /dashboard 200 in 469ms (compile: 3ms, proxy.ts: 217ms, render: 250ms)
 GET /finanzas 200 in 499ms (compile: 4ms, proxy.ts: 241ms, render: 254ms)
 GET /dashboard 200 in 478ms (compile: 3ms, proxy.ts: 241ms, render: 234ms)
 GET /finanzas 200 in 521ms (compile: 3ms, proxy.ts: 245ms, render: 273ms)
 GET /dashboard 200 in 456ms (compile: 3ms, proxy.ts: 212ms, render: 241ms)
 GET /finanzas 200 in 508ms (compile: 5ms, proxy.ts: 213ms, render: 291ms)
 GET /dashboard 200 in 449ms (compile: 3ms, proxy.ts: 210ms, render: 236ms)
 GET /finanzas 200 in 583ms (compile: 9ms, proxy.ts: 218ms, render: 355ms)
 GET /dashboard 200 in 473ms (compile: 4ms, proxy.ts: 222ms, render: 248ms)
 GET /finanzas 200 in 567ms (compile: 9ms, proxy.ts: 268ms, render: 290ms)
 GET /dashboard 200 in 771ms (compile: 4ms, proxy.ts: 236ms, render: 531ms)
 GET /finanzas 200 in 719ms (compile: 3ms, proxy.ts: 289ms, render: 428ms)
 GET /dashboard 200 in 708ms (compile: 10ms, proxy.ts: 415ms, render: 283ms)
 GET /finanzas 200 in 703ms (compile: 24ms, proxy.ts: 313ms, render: 366ms)
 GET /finanzas 200 in 507ms (compile: 6ms, proxy.ts: 224ms, render: 277ms)
 GET /dashboard 200 in 509ms (compile: 21ms, proxy.ts: 226ms, render: 263ms)
 GET /dashboard 200 in 475ms (compile: 4ms, proxy.ts: 214ms, render: 258ms)
 GET /finanzas 200 in 477ms (compile: 19ms, proxy.ts: 215ms, render: 243ms)
 GET /dashboard 200 in 451ms (compile: 3ms, proxy.ts: 214ms, render: 234ms)
 GET /finanzas 200 in 641ms (compile: 29ms, proxy.ts: 214ms, render: 399ms)
 GET /dashboard 200 in 698ms (compile: 26ms, proxy.ts: 294ms, render: 378ms)
 GET /finanzas 200 in 694ms (compile: 9ms, proxy.ts: 287ms, render: 397ms)
 GET /dashboard 200 in 532ms (compile: 10ms, proxy.ts: 258ms, render: 263ms)
 GET /finanzas 200 in 534ms (compile: 34ms, proxy.ts: 265ms, render: 235ms)
 GET /dashboard 200 in 492ms (compile: 17ms, proxy.ts: 225ms, render: 249ms)
 GET /finanzas 200 in 488ms (compile: 3ms, proxy.ts: 220ms, render: 265ms)
 GET /dashboard 200 in 478ms (compile: 3ms, proxy.ts: 210ms, render: 264ms)
 GET /finanzas 200 in 480ms (compile: 17ms, proxy.ts: 212ms, render: 251ms)
 GET /dashboard 200 in 478ms (compile: 4ms, proxy.ts: 215ms, render: 260ms)
 GET /finanzas 200 in 479ms (compile: 18ms, proxy.ts: 215ms, render: 247ms)
 GET /finanzas 200 in 493ms (compile: 18ms, proxy.ts: 211ms, render: 264ms)
 GET /dashboard 200 in 588ms (compile: 4ms, proxy.ts: 211ms, render: 373ms)
 GET /dashboard 200 in 607ms (compile: 23ms, proxy.ts: 217ms, render: 368ms)
 GET /finanzas 200 in 624ms (compile: 9ms, proxy.ts: 214ms, render: 401ms)
 GET /finanzas 200 in 640ms (compile: 8ms, proxy.ts: 243ms, render: 390ms)
 GET /dashboard 200 in 640ms (compile: 36ms, proxy.ts: 247ms, render: 358ms)
 GET /dashboard 200 in 510ms (compile: 7ms, proxy.ts: 259ms, render: 244ms)
 GET /finanzas 200 in 560ms (compile: 33ms, proxy.ts: 298ms, render: 229ms)
 GET /finanzas 200 in 481ms (compile: 17ms, proxy.ts: 214ms, render: 251ms)
 GET /dashboard 200 in 514ms (compile: 3ms, proxy.ts: 244ms, render: 266ms)
 GET /finanzas 200 in 454ms (compile: 4ms, proxy.ts: 208ms, render: 243ms)
 GET /dashboard 200 in 521ms (compile: 29ms, proxy.ts: 209ms, render: 283ms)
 GET /dashboard 200 in 439ms (compile: 4ms, proxy.ts: 200ms, render: 235ms)
 GET /finanzas 200 in 529ms (compile: 4ms, proxy.ts: 243ms, render: 283ms)
 GET /dashboard 200 in 457ms (compile: 3ms, proxy.ts: 214ms, render: 241ms)
 GET /finanzas 200 in 546ms (compile: 7ms, proxy.ts: 220ms, render: 319ms)
 GET /dashboard 200 in 475ms (compile: 3ms, proxy.ts: 213ms, render: 260ms)
 GET /finanzas 200 in 540ms (compile: 9ms, proxy.ts: 245ms, render: 286ms)
 GET /dashboard 200 in 512ms (compile: 3ms, proxy.ts: 227ms, render: 282ms)
 GET /finanzas 200 in 512ms (compile: 6ms, proxy.ts: 215ms, render: 292ms)
 GET /dashboard 200 in 495ms (compile: 5ms, proxy.ts: 209ms, render: 281ms)
 GET /finanzas 200 in 506ms (compile: 6ms, proxy.ts: 214ms, render: 287ms)
 GET /dashboard 200 in 440ms (compile: 5ms, proxy.ts: 209ms, render: 226ms)
 GET /finanzas 200 in 472ms (compile: 4ms, proxy.ts: 205ms, render: 263ms)
 GET /dashboard 200 in 539ms (compile: 3ms, proxy.ts: 217ms, render: 319ms)
 GET /finanzas 200 in 525ms (compile: 9ms, proxy.ts: 226ms, render: 290ms)
 GET /dashboard 200 in 478ms (compile: 4ms, proxy.ts: 233ms, render: 240ms)
 GET /finanzas 200 in 510ms (compile: 7ms, proxy.ts: 223ms, render: 280ms)
 GET /dashboard 200 in 534ms (compile: 3ms, proxy.ts: 230ms, render: 302ms)
 GET /finanzas 200 in 525ms (compile: 6ms, proxy.ts: 214ms, render: 305ms)
 GET /dashboard 200 in 471ms (compile: 5ms, proxy.ts: 222ms, render: 244ms)
 GET /finanzas 200 in 522ms (compile: 6ms, proxy.ts: 232ms, render: 285ms)
 GET /dashboard 200 in 521ms (compile: 4ms, proxy.ts: 219ms, render: 298ms)
 GET /finanzas 200 in 482ms (compile: 6ms, proxy.ts: 211ms, render: 264ms)
 GET /dashboard 200 in 476ms (compile: 5ms, proxy.ts: 228ms, render: 243ms)
 GET /finanzas 200 in 549ms (compile: 4ms, proxy.ts: 234ms, render: 311ms)
 GET /dashboard 200 in 519ms (compile: 2ms, proxy.ts: 227ms, render: 289ms)
 GET /finanzas 200 in 520ms (compile: 7ms, proxy.ts: 224ms, render: 289ms)
 GET /dashboard 200 in 501ms (compile: 5ms, proxy.ts: 219ms, render: 278ms)
 GET /finanzas 200 in 516ms (compile: 4ms, proxy.ts: 206ms, render: 306ms)
 GET /dashboard 200 in 539ms (compile: 4ms, proxy.ts: 209ms, render: 326ms)
 GET /finanzas 200 in 525ms (compile: 7ms, proxy.ts: 205ms, render: 313ms)
 GET /dashboard 200 in 482ms (compile: 4ms, proxy.ts: 246ms, render: 231ms)
 GET /finanzas 200 in 512ms (compile: 4ms, proxy.ts: 219ms, render: 289ms)
 GET /dashboard 200 in 519ms (compile: 2ms, proxy.ts: 222ms, render: 296ms)
 GET /finanzas 200 in 536ms (compile: 6ms, proxy.ts: 226ms, render: 304ms)
 GET /dashboard 200 in 460ms (compile: 5ms, proxy.ts: 218ms, render: 237ms)
 GET /finanzas 200 in 477ms (compile: 6ms, proxy.ts: 224ms, render: 247ms)
 GET /dashboard 200 in 526ms (compile: 2ms, proxy.ts: 214ms, render: 310ms)
 GET /finanzas 200 in 496ms (compile: 2ms, proxy.ts: 224ms, render: 269ms)
 GET /dashboard 200 in 486ms (compile: 4ms, proxy.ts: 233ms, render: 248ms)
 GET /dashboard 200 in 528ms (compile: 4ms, proxy.ts: 213ms, render: 311ms)
 GET /dashboard 200 in 448ms (compile: 5ms, proxy.ts: 212ms, render: 230ms)
 GET /dashboard 200 in 539ms (compile: 3ms, proxy.ts: 211ms, render: 325ms)
 GET /dashboard 200 in 549ms (compile: 8ms, proxy.ts: 261ms, render: 279ms)
 GET /dashboard 200 in 524ms (compile: 9ms, proxy.ts: 213ms, render: 302ms)
 GET /dashboard 200 in 526ms (compile: 7ms, proxy.ts: 238ms, render: 281ms)
 GET /dashboard 200 in 532ms (compile: 8ms, proxy.ts: 215ms, render: 309ms)
 GET /dashboard 200 in 486ms (compile: 21ms, proxy.ts: 233ms, render: 232ms)
 GET /dashboard 200 in 506ms (compile: 4ms, proxy.ts: 215ms, render: 287ms)
 GET /dashboard 200 in 509ms (compile: 9ms, proxy.ts: 223ms, render: 277ms)
 GET /dashboard 200 in 519ms (compile: 5ms, proxy.ts: 216ms, render: 298ms)
 GET /dashboard 200 in 481ms (compile: 3ms, proxy.ts: 244ms, render: 234ms)
 GET /dashboard 200 in 536ms (compile: 3ms, proxy.ts: 211ms, render: 322ms)
 GET /dashboard 200 in 541ms (compile: 8ms, proxy.ts: 261ms, render: 272ms)
 GET /dashboard 200 in 522ms (compile: 4ms, proxy.ts: 212ms, render: 306ms)
 GET /dashboard 200 in 517ms (compile: 6ms, proxy.ts: 245ms, render: 266ms)
 GET /dashboard 200 in 527ms (compile: 4ms, proxy.ts: 207ms, render: 317ms)
 GET /dashboard 200 in 532ms (compile: 7ms, proxy.ts: 252ms, render: 273ms)
 GET /dashboard 200 in 523ms (compile: 4ms, proxy.ts: 210ms, render: 309ms)
 GET /dashboard 200 in 525ms (compile: 7ms, proxy.ts: 245ms, render: 274ms)
 GET /dashboard 200 in 523ms (compile: 7ms, proxy.ts: 207ms, render: 309ms)
 GET /dashboard 200 in 535ms (compile: 8ms, proxy.ts: 244ms, render: 284ms)
 GET /dashboard 200 in 521ms (compile: 8ms, proxy.ts: 216ms, render: 297ms)
 GET /dashboard 200 in 515ms (compile: 7ms, proxy.ts: 233ms, render: 275ms)
 GET /dashboard 200 in 482ms (compile: 5ms, proxy.ts: 235ms, render: 242ms)
 GET /dashboard 200 in 875ms (compile: 6ms, proxy.ts: 216ms, render: 653ms)
 GET /dashboard 200 in 610ms (compile: 10ms, proxy.ts: 313ms, render: 288ms)
 GET /dashboard 200 in 507ms (compile: 3ms, proxy.ts: 227ms, render: 277ms)
 GET /dashboard 200 in 499ms (compile: 6ms, proxy.ts: 212ms, render: 282ms)
 GET /dashboard 200 in 514ms (compile: 6ms, proxy.ts: 215ms, render: 293ms)
 GET /dashboard 200 in 471ms (compile: 7ms, proxy.ts: 218ms, render: 246ms)
 GET /dashboard 200 in 476ms (compile: 10ms, proxy.ts: 216ms, render: 250ms)
 GET /dashboard 200 in 516ms (compile: 4ms, proxy.ts: 228ms, render: 284ms)
 GET /dashboard 200 in 507ms (compile: 5ms, proxy.ts: 207ms, render: 296ms)
 GET /dashboard 200 in 536ms (compile: 9ms, proxy.ts: 208ms, render: 319ms)
 GET /dashboard 200 in 471ms (compile: 5ms, proxy.ts: 225ms, render: 241ms)
 GET /dashboard 200 in 487ms (compile: 5ms, proxy.ts: 239ms, render: 243ms)
 GET /dashboard 200 in 491ms (compile: 4ms, proxy.ts: 246ms, render: 241ms)
 GET /dashboard 200 in 531ms (compile: 4ms, proxy.ts: 233ms, render: 294ms)
 GET /dashboard 200 in 516ms (compile: 7ms, proxy.ts: 218ms, render: 291ms)
 GET /dashboard 200 in 526ms (compile: 9ms, proxy.ts: 212ms, render: 304ms)
 GET /dashboard 200 in 476ms (compile: 7ms, proxy.ts: 217ms, render: 252ms)
 GET /dashboard 200 in 530ms (compile: 3ms, proxy.ts: 224ms, render: 302ms)
 GET /dashboard 200 in 512ms (compile: 7ms, proxy.ts: 211ms, render: 294ms)
 GET /dashboard 200 in 526ms (compile: 8ms, proxy.ts: 217ms, render: 302ms)
 GET /dashboard 200 in 543ms (compile: 8ms, proxy.ts: 223ms, render: 311ms)
 GET /dashboard 200 in 491ms (compile: 9ms, proxy.ts: 223ms, render: 259ms)
✓ Compiled in 149ms
✓ Compiled in 347ms
 GET /dashboard 200 in 1943ms (compile: 174ms, proxy.ts: 523ms, render: 1247ms)
 GET /finanzas 200 in 1926ms (compile: 30ms, proxy.ts: 757ms, render: 1139ms)
 GET /dashboard 200 in 1177ms (compile: 4ms, proxy.ts: 216ms, render: 957ms)
 GET /finanzas 200 in 1429ms (compile: 7ms, proxy.ts: 1070ms, render: 352ms)
 GET /dashboard 200 in 608ms (compile: 5ms, proxy.ts: 281ms, render: 322ms)
 GET /finanzas 200 in 615ms (compile: 23ms, proxy.ts: 250ms, render: 341ms)
 GET /dashboard 200 in 524ms (compile: 3ms, proxy.ts: 212ms, render: 309ms)
 GET /finanzas 200 in 569ms (compile: 6ms, proxy.ts: 257ms, render: 307ms)
 GET /dashboard 200 in 484ms (compile: 6ms, proxy.ts: 221ms, render: 257ms)
 GET /finanzas 200 in 558ms (compile: 10ms, proxy.ts: 234ms, render: 314ms)
 GET /dashboard 200 in 543ms (compile: 3ms, proxy.ts: 226ms, render: 315ms)
 GET /finanzas 200 in 526ms (compile: 4ms, proxy.ts: 246ms, render: 276ms)
 GET /dashboard 200 in 487ms (compile: 3ms, proxy.ts: 229ms, render: 256ms)
 GET /finanzas 200 in 515ms (compile: 6ms, proxy.ts: 209ms, render: 299ms)
 GET /dashboard 200 in 483ms (compile: 3ms, proxy.ts: 233ms, render: 247ms)
 GET /finanzas 200 in 525ms (compile: 6ms, proxy.ts: 227ms, render: 292ms)
 GET /dashboard 200 in 505ms (compile: 3ms, proxy.ts: 221ms, render: 281ms)
 GET /finanzas 200 in 466ms (compile: 4ms, proxy.ts: 222ms, render: 240ms)
 GET /dashboard 200 in 493ms (compile: 5ms, proxy.ts: 211ms, render: 277ms)
 GET /finanzas 200 in 468ms (compile: 3ms, proxy.ts: 215ms, render: 251ms)
 GET /dashboard 200 in 527ms (compile: 4ms, proxy.ts: 211ms, render: 313ms)
 GET /finanzas 200 in 476ms (compile: 2ms, proxy.ts: 215ms, render: 259ms)
 GET /dashboard 200 in 492ms (compile: 5ms, proxy.ts: 244ms, render: 243ms)
 GET /finanzas 200 in 523ms (compile: 5ms, proxy.ts: 217ms, render: 301ms)
 GET /dashboard 200 in 532ms (compile: 3ms, proxy.ts: 219ms, render: 310ms)
 GET /finanzas 200 in 520ms (compile: 8ms, proxy.ts: 228ms, render: 284ms)
 GET /dashboard 200 in 472ms (compile: 6ms, proxy.ts: 219ms, render: 247ms)
 GET /finanzas 200 in 452ms (compile: 7ms, proxy.ts: 222ms, render: 223ms)
 GET /dashboard 200 in 520ms (compile: 7ms, proxy.ts: 233ms, render: 281ms)
 GET /finanzas 200 in 482ms (compile: 4ms, proxy.ts: 230ms, render: 248ms)
 GET /dashboard 200 in 498ms (compile: 4ms, proxy.ts: 214ms, render: 280ms)
 GET /finanzas 200 in 476ms (compile: 3ms, proxy.ts: 227ms, render: 246ms)
 GET /dashboard 200 in 530ms (compile: 4ms, proxy.ts: 210ms, render: 316ms)
 GET /finanzas 200 in 527ms (compile: 3ms, proxy.ts: 215ms, render: 309ms)
 GET /dashboard 200 in 491ms (compile: 5ms, proxy.ts: 242ms, render: 244ms)
 GET /finanzas 200 in 515ms (compile: 6ms, proxy.ts: 230ms, render: 278ms)
 GET /dashboard 200 in 527ms (compile: 3ms, proxy.ts: 216ms, render: 308ms)
 GET /finanzas 200 in 507ms (compile: 5ms, proxy.ts: 207ms, render: 296ms)
 GET /dashboard 200 in 535ms (compile: 6ms, proxy.ts: 235ms, render: 294ms)
 GET /finanzas 200 in 526ms (compile: 7ms, proxy.ts: 232ms, render: 286ms)
 GET /dashboard 200 in 530ms (compile: 4ms, proxy.ts: 212ms, render: 315ms)
 GET /finanzas 200 in 536ms (compile: 6ms, proxy.ts: 227ms, render: 303ms)
 GET /dashboard 200 in 467ms (compile: 6ms, proxy.ts: 227ms, render: 234ms)
 GET /finanzas 200 in 492ms (compile: 8ms, proxy.ts: 238ms, render: 246ms)
 GET /dashboard 200 in 523ms (compile: 3ms, proxy.ts: 215ms, render: 305ms)
 GET /finanzas 200 in 515ms (compile: 3ms, proxy.ts: 215ms, render: 297ms)
 GET /dashboard 200 in 478ms (compile: 5ms, proxy.ts: 230ms, render: 244ms)
 GET /finanzas 200 in 532ms (compile: 7ms, proxy.ts: 234ms, render: 291ms)
 GET /dashboard 200 in 477ms (compile: 3ms, proxy.ts: 219ms, render: 255ms)
 GET /finanzas 200 in 512ms (compile: 6ms, proxy.ts: 223ms, render: 284ms)
 GET /dashboard 200 in 517ms (compile: 6ms, proxy.ts: 225ms, render: 286ms)
 GET /finanzas 200 in 525ms (compile: 6ms, proxy.ts: 246ms, render: 272ms)
 GET /dashboard 200 in 522ms (compile: 5ms, proxy.ts: 213ms, render: 304ms)
 GET /finanzas 200 in 501ms (compile: 4ms, proxy.ts: 206ms, render: 290ms)
 GET /dashboard 200 in 484ms (compile: 4ms, proxy.ts: 237ms, render: 243ms)
 GET /finanzas 200 in 547ms (compile: 6ms, proxy.ts: 224ms, render: 317ms)
 GET /dashboard 200 in 496ms (compile: 4ms, proxy.ts: 232ms, render: 260ms)
 GET /finanzas 200 in 548ms (compile: 6ms, proxy.ts: 256ms, render: 286ms)
 GET /dashboard 200 in 468ms (compile: 3ms, proxy.ts: 218ms, render: 247ms)
 GET /finanzas 200 in 531ms (compile: 4ms, proxy.ts: 224ms, render: 303ms)
 GET /dashboard 200 in 480ms (compile: 5ms, proxy.ts: 226ms, render: 249ms)
 GET /finanzas 200 in 522ms (compile: 4ms, proxy.ts: 230ms, render: 288ms)
 GET /dashboard 200 in 469ms (compile: 3ms, proxy.ts: 221ms, render: 245ms)
 GET /finanzas 200 in 508ms (compile: 4ms, proxy.ts: 218ms, render: 285ms)
 GET /dashboard 200 in 542ms (compile: 4ms, proxy.ts: 219ms, render: 319ms)
 GET /finanzas 200 in 546ms (compile: 6ms, proxy.ts: 222ms, render: 318ms)
 GET /dashboard 200 in 482ms (compile: 6ms, proxy.ts: 226ms, render: 250ms)
 GET /finanzas 200 in 542ms (compile: 7ms, proxy.ts: 251ms, render: 284ms)
 GET /dashboard 200 in 481ms (compile: 3ms, proxy.ts: 231ms, render: 246ms)
 GET /finanzas 200 in 511ms (compile: 6ms, proxy.ts: 218ms, render: 287ms)
 GET /dashboard 200 in 468ms (compile: 3ms, proxy.ts: 221ms, render: 245ms)
 GET /dashboard 200 in 680ms (compile: 4ms, proxy.ts: 232ms, render: 444ms)
 GET /finanzas 200 in 951ms (compile: 6ms, proxy.ts: 224ms, render: 722ms)
 GET /dashboard 200 in 458ms (compile: 3ms, proxy.ts: 209ms, render: 246ms)
 GET /finanzas 200 in 766ms (compile: 4ms, proxy.ts: 241ms, render: 522ms)
 GET /finanzas 200 in 664ms (compile: 5ms, proxy.ts: 379ms, render: 280ms)
 GET /dashboard 200 in 524ms (compile: 3ms, proxy.ts: 294ms, render: 227ms)
 GET /finanzas 200 in 498ms (compile: 4ms, proxy.ts: 253ms, render: 241ms)
 GET /dashboard 200 in 504ms (compile: 3ms, proxy.ts: 224ms, render: 277ms)
 GET /finanzas 200 in 517ms (compile: 3ms, proxy.ts: 211ms, render: 303ms)
 GET /dashboard 200 in 502ms (compile: 5ms, proxy.ts: 210ms, render: 287ms)
 GET /finanzas 200 in 525ms (compile: 5ms, proxy.ts: 239ms, render: 282ms)
 GET /dashboard 200 in 450ms (compile: 4ms, proxy.ts: 209ms, render: 237ms)
 GET /finanzas 200 in 534ms (compile: 5ms, proxy.ts: 217ms, render: 313ms)
